Time (UTC),Carbon (kg/kWh)
2022-09-28 10,0.42153209047761575
2022-09-28 11,0.4228500552169823
2022-09-28 12,0.42249376307430087
2022-09-28 13,0.41735992057545335
2022-09-28 14,0.4049671542027527
2022-09-28 15,0.4013617936117935
2022-09-28 16,0.4013656670647859
2022-09-28 17,0.40356473704807494
2022-09-28 18,0.4088235327202677
2022-09-28 19,0.4082748504622078
2022-09-28 20,0.4035877165188002
2022-09-28 21,0.4032090666247643
2022-09-28 22,0.404579269903323
2022-09-28 23,0.413819998913693
2022-09-29 00,0.42408334974814976
2022-09-29 01,0.43332376418681606
2022-09-29 02,0.43768467448195647
2022-09-29 03,0.4465376761954947
2022-09-29 04,0.4515104496973191
2022-09-29 05,0.4383294424341465
2022-09-29 06,0.41943681836818364
2022-09-29 07,0.41678236808236807
2022-09-29 08,0.4149772998277613
2022-09-29 09,0.4148991544830015
2022-09-29 10,0.4170060439795962
2022-09-29 11,0.41784925888324875
2022-09-29 12,0.4217671125713839
2022-09-29 13,0.4247767867440698
2022-09-29 14,0.4200239785865645
2022-09-29 15,0.4143301115499203
2022-09-29 16,0.40498366208408043
2022-09-29 17,0.39765840972628574
2022-09-29 18,0.3950094445834375
2022-09-29 19,0.387042973746726
2022-09-29 20,0.3817723604470567
2022-09-29 21,0.38065142613619063
2022-09-29 22,0.38488679935383585
2022-09-29 23,0.39024261966628054
2022-09-30 00,0.4000526520681265
2022-09-30 01,0.4088562383983028
2022-09-30 02,0.4127364187176942
2022-09-30 03,0.41531046892431717
2022-09-30 04,0.41434049019220903
2022-09-30 05,0.4147248227538456
2022-09-30 06,0.4142004151889975
2022-09-30 07,0.41716150770474864
2022-09-30 08,0.42003098114589055
2022-09-30 09,0.42024201060641
2022-09-30 10,0.41991562887734935
2022-09-30 11,0.4214005655042412
2022-09-30 12,0.42058557345724584
2022-09-30 13,0.41957670877461606
2022-09-30 14,0.4129798050425699
2022-09-30 15,0.41325247716364766
2022-09-30 16,0.4080378180486911
2022-09-30 17,0.40795536064463217
2022-09-30 18,0.4032444405594406
2022-09-30 19,0.4030730769230769
2022-09-30 20,0.40183786934941207
2022-09-30 21,0.3997166337935568
2022-09-30 22,0.40048563389606096
2022-09-30 23,0.4052387568801182
2022-10-01 00,0.41071551278070995
2022-10-01 01,0.41341893347229464
2022-10-01 02,0.41651181378391633
2022-10-01 03,0.42243092969160356
2022-10-01 04,0.41863280686282367
2022-10-01 05,0.4200407444668008
2022-10-01 06,0.42075147851800315
2022-10-01 07,0.4206279784438605
2022-10-01 08,0.42144304834744606
2022-10-01 09,0.42124946980175204
2022-10-01 10,0.4204374504962028
2022-10-01 11,0.4202680031777186
2022-10-01 12,0.4195723873441993
2022-10-01 13,0.4119404906380028
2022-10-01 14,0.40365342975037793
2022-10-01 15,0.39964852529436573
2022-10-01 16,0.39363658448150834
2022-10-01 17,0.3972588446796242
2022-10-01 18,0.4008294253315395
2022-10-01 19,0.40289865503675015
2022-10-01 20,0.4038535397970555
2022-10-01 21,0.40174727782110164
2022-10-01 22,0.40297393135636633
2022-10-01 23,0.40547252587086424
2022-10-02 00,0.4139034328943007
2022-10-02 01,0.41976743614931245
2022-10-02 02,0.4222799869939848
2022-10-02 03,0.4252327681205787
2022-10-02 04,0.4264303455723543
2022-10-02 05,0.42389487618116645
2022-10-02 06,0.42286957810911546
2022-10-02 07,0.4187060719574876
2022-10-02 08,0.42018738875044503
2022-10-02 09,0.420325959690754
2022-10-02 10,0.42084329528622466
