Time (UTC),Carbon (kg/kWh)
2022-10-04 02,0.5167202616420408
2022-10-04 03,0.5192706103356207
2022-10-04 04,0.5276925021735185
2022-10-04 05,0.5256352916885257
2022-10-04 06,0.5129681341050705
2022-10-04 07,0.5067655560908787
2022-10-04 08,0.4946650456807905
2022-10-04 09,0.49073006679191244
2022-10-04 10,0.4903972836685537
2022-10-04 11,0.4891587242464826
2022-10-04 12,0.4965309765279791
2022-10-04 13,0.4970503128771569
2022-10-04 14,0.5015764693231307
2022-10-04 15,0.5000953003061732
2022-10-04 16,0.5004857449107761
2022-10-04 17,0.4996232265437336
2022-10-04 18,0.4935197360381891
2022-10-04 19,0.487671189670705
2022-10-04 20,0.4862972117255878
2022-10-04 21,0.4866263000773495
2022-10-04 22,0.4832859364664367
2022-10-04 23,0.48761503234264286
2022-10-05 00,0.49907694163887767
2022-10-05 01,0.5098535645588753
2022-10-05 02,0.5171279270552691
2022-10-05 03,0.5267978202898853
2022-10-05 04,0.5355224571420548
2022-10-05 05,0.5405068115770459
2022-10-05 06,0.5372434715632436
2022-10-05 07,0.5395326219680457
2022-10-05 08,0.5334785414270758
2022-10-05 09,0.5313590395584206
2022-10-05 10,0.5344992508376156
2022-10-05 11,0.5392969223356967
2022-10-05 12,0.5422268351870714
2022-10-05 13,0.5278945375218601
2022-10-05 14,0.52174301786603
2022-10-05 15,0.5071096894164879
2022-10-05 16,0.5008292330670644
2022-10-05 17,0.5062816121929855
2022-10-05 18,0.505886214090336
2022-10-05 19,0.5016298058623592
2022-10-05 20,0.5014537890855387
2022-10-05 21,0.5072272934269773
2022-10-05 22,0.5103698160635309
2022-10-05 23,0.5145325510794649
2022-10-06 00,0.5227246074460179
2022-10-06 01,0.5288076666583724
2022-10-06 02,0.5326856364901891
2022-10-06 03,0.5290184314285038
2022-10-06 04,0.5358934864736138
2022-10-06 05,0.5258362289689154
2022-10-06 06,0.5173198431698519
2022-10-06 07,0.5191792886607248
2022-10-06 08,0.5114647854609818
2022-10-06 09,0.5006496964838452
2022-10-06 10,0.5000850586765525
2022-10-06 11,0.49681253774229245
2022-10-06 12,0.48239155154457064
2022-10-06 13,0.46675542947954446
2022-10-06 14,0.4676591264689806
2022-10-06 15,0.48637503302795404
2022-10-06 16,0.4977012186107039
2022-10-06 17,0.5072140955666815
2022-10-06 18,0.5025608538868152
2022-10-06 19,0.49877803605066773
2022-10-06 20,0.4947489348979497
2022-10-06 21,0.4906898473866378
2022-10-06 22,0.4920796293212794
2022-10-06 23,0.4955786770913924
2022-10-07 00,0.5110140199605838
2022-10-07 01,0.5253934087842358
2022-10-07 02,0.5316037001510406
2022-10-07 03,0.5390633696990199
2022-10-07 04,0.5485525390789255
2022-10-07 05,0.5390939485074691
2022-10-07 06,0.5232936468430064
2022-10-07 07,0.5195400704832392
2022-10-07 08,0.5187470973495407
2022-10-07 09,0.5124429767167035
2022-10-07 10,0.5096149183714201
2022-10-07 11,0.5094591716995636
2022-10-07 12,0.5013623241811083
2022-10-07 13,0.4920028487922509
2022-10-07 14,0.4823206027581555
2022-10-07 15,0.48449812937873166
2022-10-07 16,0.4915538851930168
2022-10-07 17,0.49531940945021197
2022-10-07 18,0.49146992228882885
2022-10-07 19,0.4854838052354338
2022-10-07 20,0.48105821639184226
2022-10-07 21,0.4775260402361653
2022-10-07 22,0.47856287027920275
2022-10-07 23,0.48614271378258483
2022-10-08 00,0.5060122010083283
2022-10-08 01,0.5183471800771691
2022-10-08 02,0.5238669359105539
2022-10-08 03,0.5309404161088469
2022-10-08 04,0.5409587947225595
2022-10-08 05,0.5454172235267336
2022-10-08 06,0.5339740747391017
2022-10-08 07,0.5200366266895723
2022-10-08 08,0.5110553856822432
2022-10-08 09,0.4975840465551915
2022-10-08 10,0.5027783655745467
2022-10-08 11,0.5056938455585205
2022-10-08 12,0.5017968411419379
2022-10-08 13,0.493613051222812
2022-10-08 14,0.5033819812669152
2022-10-08 15,0.4981220290188514
2022-10-08 16,0.4906471607846341
2022-10-08 17,0.49240995699597145
2022-10-08 18,0.4981715404496976
2022-10-08 19,0.49536229071704363
2022-10-08 20,0.4909245179719302
2022-10-08 21,0.49250513195015305
2022-10-08 22,0.48317635403387
2022-10-08 23,0.4789174051672848
2022-10-09 00,0.5004143565495195
2022-10-09 01,0.5240130279115777
2022-10-09 02,0.5334645194547531
2022-10-09 03,0.5359483193396279
2022-10-09 04,0.5306432285644351
2022-10-09 05,0.5290700751497722
2022-10-09 06,0.5040697613396995
2022-10-09 07,0.49925828101560915
2022-10-09 08,0.49703227186638843
2022-10-09 09,0.4961063564733084
2022-10-09 10,0.49636457278901003
2022-10-09 11,0.49568814615503143
2022-10-09 12,0.4888992957469283
2022-10-09 13,0.4738931807683672
