Time (UTC),Carbon (kg/kWh)
2022-09-28 17,0.512372746897662
2022-09-28 18,0.5112080585618994
2022-09-28 19,0.5085387559081269
2022-09-28 20,0.5068068661640145
2022-09-28 21,0.5043701258344346
2022-09-28 22,0.5041304821863045
2022-09-28 23,0.5060300545290479
2022-09-29 00,0.5127230844961226
2022-09-29 01,0.5152281917190051
2022-09-29 02,0.5183489367135474
2022-09-29 03,0.5295052804015438
2022-09-29 04,0.5439775703697542
2022-09-29 05,0.5476309597791252
2022-09-29 06,0.556763338733635
2022-09-29 07,0.5591675400918158
2022-09-29 08,0.5568107569855845
2022-09-29 09,0.5598375997791597
2022-09-29 10,0.5594243686192824
2022-09-29 11,0.5600290034241897
2022-09-29 12,0.5578058460722792
2022-09-29 13,0.5442976579569295
2022-09-29 14,0.537493891573975
2022-09-29 15,0.5300841601998558
2022-09-29 16,0.5244139176153131
2022-09-29 17,0.5176576438155633
2022-09-29 18,0.5121529626061011
2022-09-29 19,0.5079532106041668
2022-09-29 20,0.5054000816840922
2022-09-29 21,0.5105492903812422
2022-09-29 22,0.5107280887854485
2022-09-29 23,0.5124949110816495
2022-09-30 00,0.5190457856347253
2022-09-30 01,0.5240093030041693
2022-09-30 02,0.5222899271658997
2022-09-30 03,0.5224340337539429
2022-09-30 04,0.5305649599190967
2022-09-30 05,0.5356329198918204
2022-09-30 06,0.5411219989694108
2022-09-30 07,0.5457009373515677
2022-09-30 08,0.5463830790186772
2022-09-30 09,0.5469336078168519
2022-09-30 10,0.543524613633353
2022-09-30 11,0.5370546118500592
2022-09-30 12,0.5287180587014625
2022-09-30 13,0.5213892783106929
2022-09-30 14,0.5195936373737777
2022-09-30 15,0.5196753986014606
2022-09-30 16,0.5141950670250447
2022-09-30 17,0.518211764840904
2022-09-30 18,0.5174928317452681
2022-09-30 19,0.5110939294617587
2022-09-30 20,0.5084368652622613
2022-09-30 21,0.5048855450575424
2022-09-30 22,0.5030118473609768
2022-09-30 23,0.502976767276226
2022-10-01 00,0.509383483560593
2022-10-01 01,0.5137975339286945
2022-10-01 02,0.5159072346654252
2022-10-01 03,0.5235553020665694
2022-10-01 04,0.5248565551423408
2022-10-01 05,0.5302343253608238
2022-10-01 06,0.5358207590602998
2022-10-01 07,0.5380643764486175
2022-10-01 08,0.5399851892077687
2022-10-01 09,0.5405775521360391
2022-10-01 10,0.538393650500099
2022-10-01 11,0.532465749395323
2022-10-01 12,0.521996185075206
2022-10-01 13,0.516730522934316
2022-10-01 14,0.5124207189381108
2022-10-01 15,0.513311242219625
2022-10-01 16,0.5135391329654244
2022-10-01 17,0.5077108982009201
2022-10-01 18,0.5061278845775681
2022-10-01 19,0.5010290834426128
2022-10-01 20,0.5028190495704713
2022-10-01 21,0.4995524728074671
2022-10-01 22,0.49790526061376833
2022-10-01 23,0.49893373972103705
2022-10-02 00,0.5047266056443348
2022-10-02 01,0.5098737460512933
2022-10-02 02,0.5118273886977107
2022-10-02 03,0.5213796219014006
2022-10-02 04,0.5242347053825344
2022-10-02 05,0.5235703014085603
2022-10-02 06,0.528685860939016
2022-10-02 07,0.5293018037913001
2022-10-02 08,0.529980818141188
2022-10-02 09,0.5307471779939292
2022-10-02 10,0.5275103995448998
2022-10-02 11,0.5231658921903607
2022-10-02 12,0.5221707022698071
2022-10-02 13,0.5183539528881341
2022-10-02 14,0.514438240518783
2022-10-02 15,0.5128284159006571
2022-10-02 16,0.506363979455609
2022-10-02 17,0.5007762805473104
2022-10-02 18,0.5029505751630027
2022-10-02 19,0.5055944005668951
2022-10-02 20,0.5028902056924311
2022-10-02 21,0.49821677277269766
2022-10-02 22,0.4968861922383367
2022-10-02 23,0.4998547774429796
2022-10-03 00,0.505281630303605
2022-10-03 01,0.5114384896640818
2022-10-03 02,0.5164385914803505
2022-10-03 03,0.523797335332989
2022-10-03 04,0.5328078628387899
2022-10-03 05,0.545529417347065
2022-10-03 06,0.544705191478266
2022-10-03 07,0.5315973946016199
2022-10-03 08,0.5311479710721705
2022-10-03 09,0.5315660131790109
2022-10-03 10,0.5297277462629058
2022-10-03 11,0.5248132500648567
2022-10-03 12,0.5195873262837742
2022-10-03 13,0.5120331204283824
2022-10-03 14,0.5055655474900599
2022-10-03 15,0.5006769261437533
2022-10-03 16,0.49616770458256676
2022-10-03 17,0.4999678239850542
2022-10-03 18,0.5043693261694914
2022-10-03 19,0.5049643585257594
2022-10-03 20,0.5008322861016956
2022-10-03 21,0.49603580412868575
2022-10-03 22,0.49620656645721567
2022-10-03 23,0.49810507541718796
2022-10-04 00,0.5033881690327239
2022-10-04 01,0.509161167119636
2022-10-04 02,0.5132280150031976
2022-10-04 03,0.5217056121096664
2022-10-04 04,0.5281521104787451
2022-10-04 05,0.5318427111804862
2022-10-04 06,0.5286856124919416
2022-10-04 07,0.5269855163926643
2022-10-04 08,0.5290303724203225
2022-10-04 09,0.5300710315262196
2022-10-04 10,0.5273267679264014
2022-10-04 11,0.5241922592570284
2022-10-04 12,0.5192800950855387
2022-10-04 13,0.5176919122388968
2022-10-04 14,0.5101299764728502
2022-10-04 15,0.5056970451187494
2022-10-04 16,0.5018716533756146
2022-10-04 17,0.49813955185480474
2022-10-04 18,0.5023420633553835
2022-10-04 19,0.4999095403990851
2022-10-04 20,0.49538621207511735
2022-10-04 21,0.49208575839717433
2022-10-04 22,0.4924661514637034
2022-10-04 23,0.49416739000296783
2022-10-05 00,0.49983942665438713
2022-10-05 01,0.5080027431820456
2022-10-05 02,0.5136475348238151
2022-10-05 03,0.5221910164029278
2022-10-05 04,0.5311155331886809
2022-10-05 05,0.5381852824365615
2022-10-05 06,0.5383009586964814
2022-10-05 07,0.5338479286316677
2022-10-05 08,0.5379258362457671
2022-10-05 09,0.5402324349727802
2022-10-05 10,0.539534030713732
2022-10-05 11,0.5359434286992362
2022-10-05 12,0.5321487608567955
2022-10-05 13,0.5268744137901331
2022-10-05 14,0.519817213932717
2022-10-05 15,0.5112094635526948
2022-10-05 16,0.5051378098254545
2022-10-05 17,0.4998007200988399
2022-10-05 18,0.5099853357443944
2022-10-05 19,0.5094481352111051
2022-10-05 20,0.5053857869319475
2022-10-05 21,0.5027448270516075
2022-10-05 22,0.5022981587513747
2022-10-05 23,0.5032591586985586
2022-10-06 00,0.5113668358219072
2022-10-06 01,0.5163382668427459
2022-10-06 02,0.521181593513835
2022-10-06 03,0.5277878830228494
2022-10-06 04,0.5348313726440709
2022-10-06 05,0.5312976444496847
2022-10-06 06,0.5294874821760027
2022-10-06 07,0.5332009394934517
2022-10-06 08,0.534830153468819
2022-10-06 09,0.5358660631102689
2022-10-06 10,0.5379653125205255
2022-10-06 11,0.5410336627229337
2022-10-06 12,0.542564374005287
2022-10-06 13,0.5394803666364404
2022-10-06 14,0.5352923936392521
2022-10-06 15,0.5333546273815613
2022-10-06 16,0.5281700150839299
2022-10-06 17,0.5213914083710176
2022-10-06 18,0.525546348015358
2022-10-06 19,0.5272374812052902
2022-10-06 20,0.5246756927224185
2022-10-06 21,0.5227319157845709
2022-10-06 22,0.5239910617986642
2022-10-06 23,0.5240858613166115
2022-10-07 00,0.5274313350065764
2022-10-07 01,0.5340228645356763
2022-10-07 02,0.5399499614773898
2022-10-07 03,0.5494258757622109
2022-10-07 04,0.5513506351237188
2022-10-07 05,0.5456029930481997
2022-10-07 06,0.5473717011996032
2022-10-07 07,0.5528243714221074
2022-10-07 08,0.5571131167584717
2022-10-07 09,0.5570361406933196
2022-10-07 10,0.5529931382678854
2022-10-07 11,0.55073156619278
2022-10-07 12,0.5520660197971314
2022-10-07 13,0.5352512656788009
2022-10-07 14,0.5251325545590051
2022-10-07 15,0.5167386049526611
2022-10-07 16,0.5104818043471576
2022-10-07 17,0.5112816620293132
2022-10-07 18,0.5240804861511702
2022-10-07 19,0.5248829941176104
2022-10-07 20,0.5256493489858827
2022-10-07 21,0.5322059439913819
2022-10-07 22,0.5317459132091724
2022-10-07 23,0.5322587083397766
2022-10-08 00,0.5367206893281119
2022-10-08 01,0.5457809566092129
2022-10-08 02,0.5542936336347228
2022-10-08 03,0.5566886802732771
2022-10-08 04,0.5539837725236281
2022-10-08 05,0.539576783852284
2022-10-08 06,0.543327861129397
2022-10-08 07,0.5475560005505508
2022-10-08 08,0.5522916308934923
2022-10-08 09,0.5537270927488022
2022-10-08 10,0.553849169965833
2022-10-08 11,0.5516120452971939
2022-10-08 12,0.5481220076922113
2022-10-08 13,0.5464655768647939
2022-10-08 14,0.5371658486389818
2022-10-08 15,0.5353322335962833
2022-10-08 16,0.5298146051208641
2022-10-08 17,0.529101122646424
2022-10-08 18,0.5285463573479858
2022-10-08 19,0.5377578569701403
2022-10-08 20,0.5353548752880851
2022-10-08 21,0.5306777889110612
2022-10-08 22,0.5270635338799018
2022-10-08 23,0.5262230639735835
2022-10-09 00,0.5336932774296803
2022-10-09 01,0.5454572053313644
2022-10-09 02,0.5513832642617156
2022-10-09 03,0.553457852433271
2022-10-09 04,0.5450422298867468
2022-10-09 05,0.5436011307332633
2022-10-09 06,0.5448423440667944
2022-10-09 07,0.5494914243740072
2022-10-09 08,0.5520960100184917
2022-10-09 09,0.5543157831029707
2022-10-09 10,0.5541545440552123
2022-10-09 11,0.5471215368363177
2022-10-09 12,0.5425530351933453
2022-10-09 13,0.5352958446469827
2022-10-09 14,0.5275763056218529
2022-10-09 15,0.5215165635179617
2022-10-09 16,0.5170082588882009
2022-10-09 17,0.5104289863223036
2022-10-09 18,0.511642305474409
2022-10-09 19,0.5193636500642617
2022-10-09 20,0.5216485020710205
2022-10-09 21,0.5196830392547453
2022-10-09 22,0.5220800928666545
2022-10-09 23,0.5273267621336017
2022-10-10 00,0.5330003323576754
2022-10-10 01,0.5386718619288998
2022-10-10 02,0.5450670605852661
2022-10-10 03,0.5461946819692355
2022-10-10 04,0.5500352270734021
2022-10-10 05,0.5604176388265064
2022-10-10 06,0.558813237235425
2022-10-10 07,0.5496703342013102
2022-10-10 08,0.5483836787351023
2022-10-10 09,0.5530444308227346
2022-10-10 10,0.5498648212410105
2022-10-10 11,0.5450132206513604
2022-10-10 12,0.5388806773319855
2022-10-10 13,0.5303746748322525
2022-10-10 14,0.5230307187824427
2022-10-10 15,0.515937955417214
2022-10-10 16,0.5089678362581518
2022-10-10 17,0.5103941199066627
2022-10-10 18,0.520375036604609
2022-10-10 19,0.5385472049638244
2022-10-10 20,0.5374059338601304
2022-10-10 21,0.5363375401065092
2022-10-10 22,0.5367398541506103
2022-10-10 23,0.5388696009565297
2022-10-11 00,0.5447234680253276
