Time (UTC),Carbon (kg/kWh)
2022-10-05 22,0.2955528409030943
2022-10-05 23,0.29818966544831976
2022-10-06 00,0.3005302542650025
2022-10-06 01,0.29989560370653656
2022-10-06 02,0.30358673008014475
2022-10-06 03,0.3089784074656385
2022-10-06 04,0.30003933483330164
2022-10-06 05,0.27952142836258626
2022-10-06 06,0.2620245274572494
2022-10-06 07,0.25536780537715664
2022-10-06 08,0.2532092060737282
2022-10-06 09,0.24985537781680678
2022-10-06 10,0.25274096477411123
2022-10-06 11,0.2617122874896627
2022-10-06 12,0.26931006537109287
2022-10-06 13,0.26726612064274125
2022-10-06 14,0.2640136387647174
2022-10-06 15,0.2609719514066988
2022-10-06 16,0.2665472191613976
2022-10-06 17,0.27069486532027404
2022-10-06 18,0.27922476779872857
2022-10-06 19,0.28646539939760857
2022-10-06 20,0.29241079570250833
2022-10-06 21,0.2957999170855541
2022-10-06 22,0.30192192308095933
2022-10-06 23,0.29911807372139865
2022-10-07 00,0.29867767098944886
2022-10-07 01,0.3101860437888678
2022-10-07 02,0.3248097861412154
2022-10-07 03,0.3189668258196123
2022-10-07 04,0.30100725318399063
2022-10-07 05,0.2869083926157406
2022-10-07 06,0.2793269938056649
2022-10-07 07,0.27847612799742205
2022-10-07 08,0.28134194208756896
2022-10-07 09,0.28445786530031575
2022-10-07 10,0.29402097155561574
2022-10-07 11,0.3108989796264915
2022-10-07 12,0.3251619154294503
2022-10-07 13,0.32655280610810006
2022-10-07 14,0.2964664256226853
2022-10-07 15,0.2854825274239184
2022-10-07 16,0.2943077326998461
2022-10-07 17,0.3075655276038986
2022-10-07 18,0.31534231290731585
2022-10-07 19,0.31846180815004155
2022-10-07 20,0.320264184862592
2022-10-07 21,0.3186699160540439
2022-10-07 22,0.31921932213184395
2022-10-07 23,0.3219203073270391
2022-10-08 00,0.3252149554968548
2022-10-08 01,0.34267933601697126
2022-10-08 02,0.3694906966436118
2022-10-08 03,0.3559729980329357
2022-10-08 04,0.3275873172639795
2022-10-08 05,0.31031526431386414
2022-10-08 06,0.3008863427703812
2022-10-08 07,0.2884919206263309
2022-10-08 08,0.2871907794304123
2022-10-08 09,0.29534970772427266
2022-10-08 10,0.3130459973017009
2022-10-08 11,0.3278478782285058
2022-10-08 12,0.3494491460956448
2022-10-08 13,0.3600588109119444
2022-10-08 14,0.35449920378633015
2022-10-08 15,0.3368954543266845
2022-10-08 16,0.3342446754580949
2022-10-08 17,0.3528427365980569
2022-10-08 18,0.36646259210883453
2022-10-08 19,0.36670623540951436
2022-10-08 20,0.36165391173062866
2022-10-08 21,0.3576647357839346
2022-10-08 22,0.349059298756233
2022-10-08 23,0.33973224222410986
2022-10-09 00,0.338653334351849
2022-10-09 01,0.3543841337839122
2022-10-09 02,0.38141715860220954
2022-10-09 03,0.3686649686853376
2022-10-09 04,0.34521092011140836
2022-10-09 05,0.33695164483495016
2022-10-09 06,0.3312835200334
2022-10-09 07,0.3334062191905281
2022-10-09 08,0.33726948033166676
2022-10-09 09,0.34671981509391986
2022-10-09 10,0.35800805688337084
2022-10-09 11,0.3670612160588139
2022-10-09 12,0.3849199160281472
2022-10-09 13,0.38702360343078185
2022-10-09 14,0.3699907434870609
2022-10-09 15,0.3531928403706962
2022-10-09 16,0.3574697413247785
2022-10-09 17,0.3664958429240977
2022-10-09 18,0.36223481658267714
2022-10-09 19,0.35649857700719123
2022-10-09 20,0.34999997282143047
2022-10-09 21,0.34669367770784265
2022-10-09 22,0.3408423931856744
2022-10-09 23,0.33492848143946624
2022-10-10 00,0.33054395232365963
2022-10-10 01,0.3435867706835455
2022-10-10 02,0.36659419836144835
2022-10-10 03,0.3653681581810207
2022-10-10 04,0.34547606558511984
2022-10-10 05,0.325917496966509
2022-10-10 06,0.31834631099196464
2022-10-10 07,0.3158657356507541
2022-10-10 08,0.3219685294181892
2022-10-10 09,0.32619444891559846
2022-10-10 10,0.3334057505515748
2022-10-10 11,0.34128448982433796
2022-10-10 12,0.3561754327406629
2022-10-10 13,0.36515104751019734
2022-10-10 14,0.3459230269411179
2022-10-10 15,0.32602888860749396
2022-10-10 16,0.31930579565820427
2022-10-10 17,0.3288276261961682
2022-10-10 18,0.3319490749571282
2022-10-10 19,0.32835086812215225
2022-10-10 20,0.32386568278532796
2022-10-10 21,0.32089014462310717
2022-10-10 22,0.3174180973992389
2022-10-10 23,0.3200748939274313
2022-10-11 00,0.31683590713161053
