Time (UTC),Carbon (kg/kWh)
2022-09-25 07,0.36843970528913456
2022-09-25 08,0.36648008804564974
2022-09-25 09,0.36669935593341857
2022-09-25 10,0.3718600638375558
2022-09-25 11,0.37034042123279526
2022-09-25 12,0.36735866601252753
2022-09-25 13,0.3680508491257231
2022-09-25 14,0.3743429799038472
2022-09-25 15,0.3832013164071474
2022-09-25 16,0.38377257706058565
2022-09-25 17,0.38473195278990024
2022-09-25 18,0.3787385761589404
2022-09-25 19,0.38206130801342386
2022-09-25 20,0.38269762048165684
2022-09-25 21,0.38402357011277355
2022-09-25 22,0.38476884270831435
2022-09-25 23,0.38882290212359466
2022-09-26 00,0.3913380827697233
2022-09-26 01,0.39492721073236137
2022-09-26 02,0.39634341852352817
2022-09-26 03,0.391271363133786
2022-09-26 04,0.3831364211731296
2022-09-26 05,0.3864242363634345
2022-09-26 06,0.3835013120390897
2022-09-26 07,0.379315054390721
2022-09-26 08,0.37525782353209136
2022-09-26 09,0.381490661971056
2022-09-26 10,0.38500645621139196
2022-09-26 11,0.3944790052511642
2022-09-26 12,0.39429095563139926
2022-09-26 13,0.3950780751360422
2022-09-26 14,0.39443934944871745
2022-09-26 15,0.397250948658163
2022-09-26 16,0.39793898968498354
2022-09-26 17,0.3946937981105668
2022-09-26 18,0.3933082672531551
2022-09-26 19,0.3912911981355154
2022-09-26 20,0.39064412928481645
2022-09-26 21,0.39156503061800363
2022-09-26 22,0.3936325336404515
2022-09-26 23,0.39412117719445733
2022-09-27 00,0.4004259651621196
2022-09-27 01,0.3989749407632095
2022-09-27 02,0.4016567892118763
2022-09-27 03,0.3981827731730273
2022-09-27 04,0.39146179971570877
2022-09-27 05,0.3891128543177324
2022-09-27 06,0.38269729667943075
2022-09-27 07,0.3791588629734221
2022-09-27 08,0.37688050731208295
2022-09-27 09,0.3791732047720961
2022-09-27 10,0.38967197418423466
2022-09-27 11,0.394321357429636
2022-09-27 12,0.393295387173016
2022-09-27 13,0.39301852935053094
2022-09-27 14,0.3953060346083965
2022-09-27 15,0.393245757570012
2022-09-27 16,0.39451839021154267
2022-09-27 17,0.39315006157745364
2022-09-27 18,0.3881077700159322
2022-09-27 19,0.39161799623444093
2022-09-27 20,0.3904648335171653
2022-09-27 21,0.3925449868108334
2022-09-27 22,0.39814010381285814
2022-09-27 23,0.39821254835697445
2022-09-28 00,0.4000973428810294
2022-09-28 01,0.4047765367907759
2022-09-28 02,0.40286653577970516
2022-09-28 03,0.3989532285250872
2022-09-28 04,0.3895557701907842
2022-09-28 05,0.38003799421628365
2022-09-28 06,0.3755931980920906
2022-09-28 07,0.37283888427299705
2022-09-28 08,0.37078090162273014
2022-09-28 09,0.3738136524946072
2022-09-28 10,0.38299006906122274
2022-09-28 11,0.3841270481338043
2022-09-28 12,0.38190692168519
2022-09-28 13,0.3834520819696894
2022-09-28 14,0.3824040266029054
2022-09-28 15,0.38501380713253874
2022-09-28 16,0.38461521080762917
2022-09-28 17,0.38222628226309785
2022-09-28 18,0.3841152719421624
2022-09-28 19,0.3803189837008628
2022-09-28 20,0.3836382342446435
2022-09-28 21,0.38674331757700137
2022-09-28 22,0.38818348787144236
2022-09-28 23,0.39066056535861643
2022-09-29 00,0.39202340990584184
2022-09-29 01,0.3939359968197178
2022-09-29 02,0.3909480924449793
2022-09-29 03,0.38488834330080796
2022-09-29 04,0.3885150834510135
2022-09-29 05,0.3592754578067481
2022-09-29 06,0.34986288013989864
2022-09-29 07,0.3450068302990098
2022-09-29 08,0.3446941882431381
2022-09-29 09,0.3494683689708398
2022-09-29 10,0.3576213441159433
2022-09-29 11,0.3634804092700544
2022-09-29 12,0.35850351846655293
2022-09-29 13,0.36062824913147207
2022-09-29 14,0.36611889046448276
2022-09-29 15,0.3725667622674015
2022-09-29 16,0.36620540760201864
2022-09-29 17,0.3680162239874794
2022-09-29 18,0.36601094403416684
2022-09-29 19,0.3671341877835469
2022-09-29 20,0.3680715755909099
2022-09-29 21,0.373590139771709
2022-09-29 22,0.37864946362261037
2022-09-29 23,0.3836606760497765
2022-09-30 00,0.3781530546207611
2022-09-30 01,0.381280351843174
2022-09-30 02,0.38327049770590293
2022-09-30 03,0.37889823266653727
2022-09-30 04,0.3702392077312303
2022-09-30 05,0.36717794036605816
2022-09-30 06,0.3641392144593391
2022-09-30 07,0.36152861358389
2022-09-30 08,0.36090063424947144
2022-09-30 09,0.3604814119970378
2022-09-30 10,0.3629420575912427
2022-09-30 11,0.36607611989339567
2022-09-30 12,0.36573636490607325
2022-09-30 13,0.37216297192752273
2022-09-30 14,0.3684850186036332
2022-09-30 15,0.373781613788607
2022-09-30 16,0.37117868742641386
2022-09-30 17,0.36814004370020886
2022-09-30 18,0.37086099296119246
2022-09-30 19,0.37189666520198567
2022-09-30 20,0.37420293110532804
2022-09-30 21,0.3796456299118838
2022-09-30 22,0.3812466462653587
2022-09-30 23,0.38085111690561135
2022-10-01 00,0.3837038089065121
2022-10-01 01,0.39074262247637287
2022-10-01 02,0.3894069511520928
2022-10-01 03,0.38739914009692294
2022-10-01 04,0.3736782975242293
2022-10-01 05,0.36808540096437437
2022-10-01 06,0.3566799656799657
2022-10-01 07,0.3545680659507539
2022-10-01 08,0.35426034000903117
2022-10-01 09,0.356330304136253
2022-10-01 10,0.3543724639094811
2022-10-01 11,0.3549590636868244
2022-10-01 12,0.3577881452570448
2022-10-01 13,0.363214927144308
2022-10-01 14,0.36148458222628904
2022-10-01 15,0.3637641990655408
2022-10-01 16,0.3665367291836924
2022-10-01 17,0.36419850752396804
2022-10-01 18,0.3598727974015429
2022-10-01 19,0.3515744625354883
2022-10-01 20,0.3537427818178254
2022-10-01 21,0.3566408056227765
2022-10-01 22,0.3609574038470829
