Time (UTC),Carbon (kg/kWh)
2022-09-22 00,0.38461521080762917
2022-09-22 00,0.38222628226309785
2022-09-22 00,0.3841152719421624
2022-09-22 00,0.3803189837008628
2022-09-22 00,0.3836382342446435
2022-09-22 00,0.38674331757700137
2022-09-22 00,0.38818348787144236
2022-09-22 00,0.39066056535861643
2022-09-22 00,0.39202340990584184
2022-09-22 00,0.3939359968197178
2022-09-22 00,0.3909480924449793
2022-09-22 00,0.38488834330080796
2022-09-22 00,0.3885150834510135
2022-09-22 00,0.3592754578067481
2022-09-22 00,0.34986288013989864
2022-09-22 00,0.3450068302990098
2022-09-22 00,0.3446941882431381
2022-09-22 00,0.3494683689708398
2022-09-22 00,0.3576213441159433
2022-09-22 00,0.3634804092700544
2022-09-22 00,0.35850351846655293
2022-09-22 00,0.36062824913147207
2022-09-22 00,0.36611889046448276
2022-09-22 00,0.3725667622674015
2022-09-22 00,0.36620540760201864
2022-09-22 00,0.3680162239874794
2022-09-22 00,0.36601094403416684
2022-09-22 00,0.3671341877835469
2022-09-22 00,0.3680715755909099
2022-09-22 00,0.373590139771709
2022-09-22 00,0.37864946362261037
2022-09-22 00,0.3836606760497765
2022-09-22 00,0.3781530546207611
2022-09-22 00,0.381280351843174
2022-09-22 00,0.38327049770590293
2022-09-22 00,0.37889823266653727
2022-09-22 00,0.3702392077312303
2022-09-22 00,0.36717794036605816
2022-09-22 00,0.3641392144593391
2022-09-22 00,0.36152861358389
2022-09-22 00,0.36090063424947144
2022-09-22 00,0.3604814119970378
2022-09-22 00,0.3629420575912427
2022-09-22 00,0.36607611989339567
2022-09-22 00,0.36573636490607325
2022-09-22 00,0.37216297192752273
2022-09-22 00,0.3684850186036332
2022-09-22 00,0.373781613788607
2022-09-22 00,0.37117868742641386
2022-09-22 00,0.36814004370020886
2022-09-22 00,0.37086099296119246
2022-09-22 00,0.37189666520198567
2022-09-22 00,0.37420293110532804
2022-09-22 00,0.3796456299118838
2022-09-22 00,0.3812466462653587
2022-09-22 00,0.38085111690561135
2022-09-22 00,0.3837038089065121
2022-09-22 00,0.39074262247637287
2022-09-22 00,0.3894069511520928
2022-09-22 00,0.38739914009692294
2022-09-22 00,0.3736782975242293
2022-09-22 00,0.36808540096437437
2022-09-22 00,0.3566799656799657
2022-09-22 00,0.3545680659507539
2022-09-22 00,0.35426034000903117
2022-09-22 00,0.356330304136253
2022-09-22 00,0.3543724639094811
2022-09-22 00,0.3549590636868244
2022-09-22 00,0.3577881452570448
2022-09-22 00,0.363214927144308
2022-09-22 00,0.36148458222628904
2022-09-22 00,0.3637641990655408
2022-09-22 00,0.3665367291836924
2022-09-22 00,0.36419850752396804
2022-09-22 00,0.3598727974015429
2022-09-22 00,0.3515744625354883
2022-09-22 00,0.3537427818178254
2022-09-22 00,0.3566408056227765
2022-09-22 00,0.3609574038470829
2022-09-22 00,0.36297786409267896
2022-09-22 00,0.3677148105536918
2022-09-22 00,0.37111345719281386
2022-09-22 00,0.3677606185876154
2022-09-22 00,0.365407809205903
2022-09-22 00,0.37509368412656807
2022-09-22 00,0.35711199841451186
2022-09-22 00,0.3522461465157833
2022-09-22 00,0.3479233481015674
2022-09-22 00,0.3534464161978696
2022-09-22 00,0.354577244223103
2022-09-22 00,0.3640286768386914
2022-09-22 00,0.36285328338016437
2022-09-22 00,0.36023723085535386
2022-09-22 00,0.35823126467831184
2022-09-22 00,0.35340031394054994
2022-09-22 00,0.35534695487685475
2022-09-22 00,0.3568836476818731
2022-09-22 00,0.3549373870888673
2022-09-22 00,0.3545095337271307
2022-09-22 00,0.35748969531653924
2022-09-22 00,0.3601218073274308
2022-09-22 00,0.3583714696364486
2022-09-22 00,0.36025509161318087
2022-09-22 00,0.3614459998721566
2022-09-22 00,0.3698375418314573
2022-09-22 00,0.3692396572132929
2022-09-22 00,0.3716792719708789
2022-09-22 00,0.37150005910864164
2022-09-22 00,0.36216249378978876
2022-09-22 00,0.3608400356542905
2022-09-22 00,0.36097340651030624
2022-09-22 00,0.35741182857209575
2022-09-22 00,0.3505001405086412
2022-09-22 00,0.3560118546497076
2022-09-22 00,0.36476578884262395
2022-09-22 00,0.3716027548443237
2022-09-22 00,0.36729942188086984
2022-09-22 00,0.36802800819252424
2022-09-22 00,0.3683736918370633
2022-09-22 00,0.36674676788861654
2022-09-22 00,0.36556722761804017
2022-09-22 00,0.36235851085716425
2022-09-22 00,0.3625731907970328
2022-09-22 00,0.3625511873805143
2022-09-22 00,0.36248953649334553
2022-09-22 00,0.361919980566452
2022-09-22 00,0.3735006988535149
2022-09-22 00,0.3761945675388335
2022-09-22 00,0.3736145481138169
2022-09-22 00,0.3748405275899826
2022-09-22 00,0.3743222855097337
2022-09-22 00,0.36771665843695284
2022-09-22 00,0.3648725672128179
2022-09-22 00,0.3517564118650873
2022-09-22 00,0.34537227697909473
2022-09-22 00,0.3414809749756256
2022-09-22 00,0.34155091377058083
2022-09-22 00,0.344573805119488
2022-09-22 00,0.3527120979730527
2022-09-22 00,0.35564531474594446
2022-09-22 00,0.3500901898379542
2022-09-22 00,0.34899459997316756
2022-09-22 00,0.3509051746926907
2022-09-22 00,0.35478922976710414
2022-09-22 00,0.3539823645554441
2022-09-22 00,0.35073334396396216
2022-09-22 00,0.35494922823405517
2022-09-22 00,0.35701092073234275
2022-09-22 00,0.35823004079660237
2022-09-22 00,0.36160669769139514
2022-09-22 00,0.368957768339266
2022-09-22 00,0.36836180645161287
2022-09-22 00,0.3718201666298301
2022-09-22 00,0.3762753285355104
2022-09-22 00,0.37460485548883693
2022-09-22 00,0.3701798852175852
2022-09-22 00,0.35994295934183856
2022-09-22 00,0.3473254469297346
2022-09-22 00,0.344147012123823
2022-09-22 00,0.3443479949859134
2022-09-22 00,0.3457369135275049
2022-09-22 00,0.35408950345542917
2022-09-22 00,0.3628950106599926
2022-09-22 00,0.36861031661567106
2022-09-22 00,0.366022614662808
2022-09-22 00,0.36601123510863826
2022-09-22 00,0.3685120639999999
2022-09-22 00,0.36776001139036246
2022-09-22 00,0.3676818878489393
2022-09-22 00,0.364891862838884
2022-09-22 00,0.368545139851781
2022-09-22 00,0.36934164790550017
2022-09-22 00,0.3726587647701503
2022-09-22 00,0.37538549524322057
2022-09-22 00,0.38193991698022506
2022-09-22 00,0.38662062448022977
2022-09-22 00,0.38550059507812795
2022-09-22 00,0.3871447780084038
2022-09-22 00,0.38084375440002605
2022-09-22 00,0.3743439454170605
2022-09-22 00,0.35905120182050915
2022-09-22 00,0.35834595554892973
2022-09-22 00,0.3458706730462519
2022-09-22 00,0.34456371984737755
2022-09-22 00,0.3471820976933863
2022-09-22 00,0.35151153459119494
2022-09-22 00,0.3611390962856706
2022-09-22 00,0.3675993226844274
2022-09-22 00,0.3638668597211933
2022-09-22 00,0.3620734387681239
2022-09-22 00,0.36377583194944685
2022-09-22 00,0.36764590300567795
2022-09-22 00,0.36561960205144806
2022-09-22 00,0.36329803585847287
2022-09-22 00,0.36280253727810646
2022-09-22 00,0.3622065775376159
2022-09-22 00,0.3640509287488965
2022-09-22 00,0.36494914869466516
2022-09-22 00,0.37299057477934494
2022-09-22 00,0.3751773791632326
2022-09-22 00,0.3715697657110536
2022-09-22 00,0.36892092425651046
2022-09-22 00,0.3680910796370856
2022-09-22 00,0.363181629660182
2022-09-22 00,0.3648525888717156
2022-09-22 00,0.3507247429360916
2022-09-22 00,0.34667601612149235
2022-09-22 00,0.3438135303565692
2022-09-22 00,0.34605232588290197
2022-09-22 00,0.3473308271653032
2022-09-22 00,0.35254672254349984
2022-09-22 00,0.3518124154668757
2022-09-22 00,0.34620893313601503
2022-09-22 00,0.3480907393708831
2022-09-22 00,0.35249615458674544
2022-09-22 00,0.351479127906329
2022-09-22 00,0.3527400212539852
2022-09-22 00,0.3481293272639464
2022-09-22 00,0.3471551877646314
2022-09-22 00,0.34802120823242216
2022-09-22 00,0.34996854587099746
2022-09-22 00,0.35167959489660244
2022-09-22 00,0.362276303627821
2022-09-22 00,0.36154117834648813
2022-09-22 00,0.36518973608214345
2022-09-22 00,0.3616873300878802
2022-09-22 00,0.36062357782882776
2022-09-22 00,0.35529795422321253
2022-09-22 00,0.3548197015068971
2022-09-22 00,0.3408929681333859
2022-09-22 00,0.3342146957663686
2022-09-22 00,0.32858444438713674
2022-09-22 00,0.32703092188913213
2022-09-22 00,0.3258752221544338
2022-09-22 00,0.3288346936369234
2022-09-22 00,0.33534989734126874
2022-09-22 00,0.33493630186387274
2022-09-22 00,0.34023981086435956
2022-09-22 00,0.3473642939282429
2022-09-22 00,0.3529284997928793
2022-09-22 00,0.3612188834137459
2022-09-22 00,0.36167578289945307
2022-09-22 00,0.3649881691306473
2022-09-22 00,0.3670818782783646
2022-09-22 00,0.37021478833027327
2022-09-22 00,0.3786042349339045
2022-09-22 00,0.38543907994019266
2022-09-22 00,0.38405393162240736
2022-09-22 00,0.38175763212605307
2022-09-22 00,0.37816490728085217
2022-09-22 00,0.3758996336171607
2022-09-22 00,0.3718633341437374
2022-09-22 00,0.34586590203621803
2022-09-22 00,0.3593037606482443
2022-09-22 00,0.36265030935124626
2022-09-22 00,0.3622533603035344
2022-09-22 00,0.35833158077535715
2022-09-22 00,0.35964344852622576
2022-09-22 00,0.36660250568225494
2022-09-22 00,0.37928380748348606
2022-09-22 00,0.37691771671318325
2022-09-22 00,0.37816725590152933
2022-09-22 00,0.37818561389810657
2022-09-22 00,0.37536575469082173
2022-09-22 00,0.3791855767685246
2022-09-22 00,0.3800970255202743
2022-09-22 00,0.3808099808880243
2022-09-22 00,0.3842949480311813
2022-09-22 00,0.38749195042853835
2022-09-22 00,0.3913027567212242
2022-09-22 00,0.3983082634447614
2022-09-22 00,0.39639888362241094
2022-09-22 00,0.3944759886252555
2022-09-22 00,0.38906119391663824
2022-09-22 00,0.38775472136613953
2022-09-22 00,0.3809273143709386
2022-09-22 00,0.36441615752461315
2022-09-22 00,0.36450906874473077
2022-09-22 00,0.3580611655421019
2022-09-22 00,0.35573762832876127
2022-09-22 00,0.35954856624189363
2022-09-22 00,0.3643155975583019
2022-09-22 00,0.3734092715231788
2022-09-22 00,0.38098491132276013
2022-09-22 00,0.37599337060867066
2022-09-22 00,0.3756654879347412
2022-09-22 00,0.38009063898825235
2022-09-22 00,0.38185200918156453
2022-09-22 00,0.3846984132804121
2022-09-22 00,0.3841437235867239
2022-09-22 00,0.38749981971772945
2022-09-22 00,0.3835644279759148
2022-09-22 00,0.38250189434321236
2022-09-22 00,0.38626854868777255
2022-09-22 00,0.39477259802454345
2022-09-22 00,0.3983577419272102
2022-09-22 00,0.39610891540891546
