Time (UTC),Carbon (kg/kWh)
2022-09-22 00,0.5540522589081657
2022-09-22 00,0.5507998789751233
2022-09-22 00,0.5431007969932833
2022-09-22 00,0.5383475000010249
2022-09-22 00,0.5389123041736223
2022-09-22 00,0.5337539450557265
2022-09-22 00,0.5208456480235505
2022-09-22 00,0.521389400424128
2022-09-22 00,0.5198215225295683
2022-09-22 00,0.5179217601254947
2022-09-22 00,0.5199877694475291
2022-09-22 00,0.5214710510381778
2022-09-22 00,0.5318671441124125
2022-09-22 00,0.5323610982883503
2022-09-22 00,0.5322031350845958
2022-09-22 00,0.5343348005262111
2022-09-22 00,0.5380463271462127
2022-09-22 00,0.536957064647687
2022-09-22 00,0.5359003151318134
2022-09-22 00,0.5413395763860215
2022-09-22 00,0.5339652226362256
2022-09-22 00,0.528226590691545
2022-09-22 00,0.5335484088535536
2022-09-22 00,0.5350392286664373
2022-09-22 00,0.5328067515831638
2022-09-22 00,0.5327173203806514
2022-09-22 00,0.5276421213534526
2022-09-22 00,0.5300605027137671
2022-09-22 00,0.5415744133815609
2022-09-22 00,0.5405242469333731
2022-09-22 00,0.5265200418626225
2022-09-22 00,0.5269508598869219
2022-09-22 00,0.5262950937041398
2022-09-22 00,0.5277287468009119
2022-09-22 00,0.5312061312842498
2022-09-22 00,0.5276176327770469
2022-09-22 00,0.5253006343023291
2022-09-22 00,0.5281087534633284
2022-09-22 00,0.5357643943817777
2022-09-22 00,0.5421980393391902
2022-09-22 00,0.5444139746455448
2022-09-22 00,0.5461571807274875
2022-09-22 00,0.5491858598249306
2022-09-22 00,0.5525996817380101
2022-09-22 00,0.5536217367211603
2022-09-22 00,0.5575280769443539
2022-09-22 00,0.5612290798159992
2022-09-22 00,0.5652380971302347
2022-09-22 00,0.561181016906563
2022-09-22 00,0.5533179735428588
2022-09-22 00,0.5498316100163999
2022-09-22 00,0.5414206981397329
2022-09-22 00,0.5540088471692868
2022-09-22 00,0.5554330716148207
2022-09-22 00,0.5346707913750883
2022-09-22 00,0.5316478876663943
2022-09-22 00,0.5376006468905692
2022-09-22 00,0.5457006221113153
2022-09-22 00,0.5536290769031932
2022-09-22 00,0.5646400933470469
2022-09-22 00,0.5697756071516702
2022-09-22 00,0.5678811297940098
2022-09-22 00,0.5642040051880227
2022-09-22 00,0.5641085731256926
2022-09-22 00,0.5619220997288132
2022-09-22 00,0.5676846315273212
2022-09-22 00,0.5712737175504966
2022-09-22 00,0.564723085947468
2022-09-22 00,0.5599236885440598
2022-09-22 00,0.562869823563858
2022-09-22 00,0.5630355937064914
2022-09-22 00,0.5560104360236198
2022-09-22 00,0.5550378107371127
2022-09-22 00,0.5546500410004421
2022-09-22 00,0.5516170728063501
2022-09-22 00,0.5478220804143988
2022-09-22 00,0.5430934601037172
2022-09-22 00,0.5400870086352073
2022-09-22 00,0.5368970286177414
2022-09-22 00,0.5382949304721045
2022-09-22 00,0.5387043352698678
2022-09-22 00,0.5398733362047451
2022-09-22 00,0.5418592842467922
2022-09-22 00,0.5464842757958952
2022-09-22 00,0.5507757476695387
2022-09-22 00,0.5510061572282319
2022-09-22 00,0.5586826420847582
2022-09-22 00,0.5623974452402818
2022-09-22 00,0.5645112679477925
2022-09-22 00,0.5579561233903159
2022-09-22 00,0.5536848566554469
2022-09-22 00,0.5508244301948798
