Time (UTC),Carbon (kg/kWh)
2022-09-22 00,0.3829145331973879
2022-09-22 00,0.40108597123940676
2022-09-22 00,0.4101870896052503
2022-09-22 00,0.41872126423234
2022-09-22 00,0.42071066674961777
2022-09-22 00,0.4207289860791546
2022-09-22 00,0.40893384730436044
2022-09-22 00,0.403041482934564
2022-09-22 00,0.403039843394219
2022-09-22 00,0.40231342757941346
2022-09-22 00,0.4002922571114426
2022-09-22 00,0.40145927847169366
2022-09-22 00,0.40399506716263295
2022-09-22 00,0.39438683290145643
2022-09-22 00,0.3753900739369392
2022-09-22 00,0.3651975918148145
2022-09-22 00,0.3689702020074809
2022-09-22 00,0.3750739288710205
2022-09-22 00,0.3818830616896539
2022-09-22 00,0.39106140006827733
2022-09-22 00,0.4014170251264315
2022-09-22 00,0.40105280165944496
2022-09-22 00,0.40066328694446884
2022-09-22 00,0.40757038610476165
2022-09-22 00,0.4111180943406343
2022-09-22 00,0.41679121656816265
2022-09-22 00,0.42720007502189783
2022-09-22 00,0.4309701254868832
2022-09-22 00,0.43899951470719
2022-09-22 00,0.43402100260248205
2022-09-22 00,0.41854430399320836
2022-09-22 00,0.4172450481694179
2022-09-22 00,0.41617604413335296
2022-09-22 00,0.4157525177677683
2022-09-22 00,0.4154975297201245
2022-09-22 00,0.4169498687422296
2022-09-22 00,0.4215851568825809
2022-09-22 00,0.4191771470366875
2022-09-22 00,0.3926507215637329
2022-09-22 00,0.37973048698997597
2022-09-22 00,0.37444568698297637
2022-09-22 00,0.37441523826895606
2022-09-22 00,0.3800728891838697
2022-09-22 00,0.39598458242946594
2022-09-22 00,0.4001182359702997
2022-09-22 00,0.3958955308982932
2022-09-22 00,0.4008087641968756
2022-09-22 00,0.40072376501375706
2022-09-22 00,0.4039554820862367
2022-09-22 00,0.4159838847706402
2022-09-22 00,0.43668601510494104
2022-09-22 00,0.45134303413901977
2022-09-22 00,0.44666989962792175
2022-09-22 00,0.4378198161653905
2022-09-22 00,0.41916406113349786
2022-09-22 00,0.419887881712952
2022-09-22 00,0.4197216560537724
2022-09-22 00,0.41970317441920396
2022-09-22 00,0.41630663076215096
2022-09-22 00,0.4189440210094026
2022-09-22 00,0.42350726141658945
2022-09-22 00,0.4132094959953225
2022-09-22 00,0.39185115790403113
2022-09-22 00,0.3803247771681889
2022-09-22 00,0.3804841133892231
2022-09-22 00,0.3805216653458591
2022-09-22 00,0.38646567070038973
2022-09-22 00,0.3924937851430968
2022-09-22 00,0.4027165987999078
2022-09-22 00,0.4024684303454823
2022-09-22 00,0.3942671360038712
2022-09-22 00,0.39206324797649145
2022-09-22 00,0.38867585443158853
2022-09-22 00,0.4077022582320224
2022-09-22 00,0.43248522908704023
2022-09-22 00,0.44169773064249646
2022-09-22 00,0.4464111247934747
2022-09-22 00,0.43453217459953086
2022-09-22 00,0.42210242789530655
2022-09-22 00,0.4214995926210603
2022-09-22 00,0.42057351563522866
2022-09-22 00,0.42111425489242216
2022-09-22 00,0.42218546221102227
2022-09-22 00,0.42310144307860154
2022-09-22 00,0.4256309310698898
2022-09-22 00,0.41609807395713166
2022-09-22 00,0.3955647982841473
2022-09-22 00,0.38539578877020503
2022-09-22 00,0.380246205235923
2022-09-22 00,0.38193529497190193
2022-09-22 00,0.38415810752722784
2022-09-22 00,0.39191927532303106
2022-09-22 00,0.4000820296007567
2022-09-22 00,0.39941865133332083
2022-09-22 00,0.39599617008485954
2022-09-22 00,0.3963866420114342
2022-09-22 00,0.40538998212768146
2022-09-22 00,0.41876342164970654
2022-09-22 00,0.43440452299080184
2022-09-22 00,0.44532701380688444
2022-09-22 00,0.4457342270665447
2022-09-22 00,0.4451185775988335
2022-09-22 00,0.44809009669807764
2022-09-22 00,0.4401270282357138
2022-09-22 00,0.43023501512875495
2022-09-22 00,0.42587280095018454
2022-09-22 00,0.42860393923226253
2022-09-22 00,0.4305188753730405
2022-09-22 00,0.43143584571977883
2022-09-22 00,0.4264171389017849
2022-09-22 00,0.415800053944913
2022-09-22 00,0.40717342933429496
2022-09-22 00,0.4007919707955178
2022-09-22 00,0.3953724646356066
2022-09-22 00,0.3960014138971975
2022-09-22 00,0.40851705577924613
2022-09-22 00,0.42232771273818975
2022-09-22 00,0.4216556208993227
2022-09-22 00,0.41479702908686805
2022-09-22 00,0.4147883574155326
2022-09-22 00,0.42160837333751683
2022-09-22 00,0.4357226035724177
2022-09-22 00,0.44981020767217517
2022-09-22 00,0.46123739325250257
2022-09-22 00,0.4593310390048753
2022-09-22 00,0.45187700160105804
2022-09-22 00,0.44330232401889896
2022-09-22 00,0.43462200502548337
2022-09-22 00,0.4319433252002099
2022-09-22 00,0.43211633971476615
2022-09-22 00,0.4329490466366626
2022-09-22 00,0.4323272369826501
2022-09-22 00,0.43471303922674664
2022-09-22 00,0.43099676203014836
2022-09-22 00,0.4156597377895296
2022-09-22 00,0.40326380588290994
2022-09-22 00,0.3957227634756192
2022-09-22 00,0.39900116028104404
2022-09-22 00,0.4068359949911286
2022-09-22 00,0.40821580362565696
2022-09-22 00,0.4154921374245227
2022-09-22 00,0.40995513922615695
2022-09-22 00,0.40679003128882124
2022-09-22 00,0.4094878610165809
2022-09-22 00,0.41610287529718065
2022-09-22 00,0.43088340957292637
2022-09-22 00,0.44494640506109157
2022-09-22 00,0.45586439938607404
2022-09-22 00,0.4614578762855225
2022-09-22 00,0.46184310249452254
2022-09-22 00,0.4584383043935797
2022-09-22 00,0.44626021036078306
2022-09-22 00,0.44217559432613035
2022-09-22 00,0.43379290973226325
2022-09-22 00,0.4199983741073781
2022-09-22 00,0.4182737895441793
2022-09-22 00,0.41866121896194974
2022-09-22 00,0.3983517212787764
2022-09-22 00,0.3832940717402125
2022-09-22 00,0.39127061991560197
2022-09-22 00,0.39023068183207316
2022-09-22 00,0.39537568670461076
2022-09-22 00,0.4026862587350075
2022-09-22 00,0.4199800448094794
2022-09-22 00,0.4289027242616201
2022-09-22 00,0.4237335501557188
2022-09-22 00,0.41663659857692703
2022-09-22 00,0.41702909439817426
2022-09-22 00,0.425949127375863
2022-09-22 00,0.4427321695820441
2022-09-22 00,0.4416503170173661
2022-09-22 00,0.4402863426058127
2022-09-22 00,0.44116449096860383
2022-09-22 00,0.44138114907503384
2022-09-22 00,0.4417699970891866
2022-09-22 00,0.43530141074326945
2022-09-22 00,0.4295761961555047
2022-09-22 00,0.4264687038114213
2022-09-22 00,0.426259811607228
2022-09-22 00,0.42636443407606694
2022-09-22 00,0.42602483881787995
2022-09-22 00,0.4164503201608239
2022-09-22 00,0.4036855615951835
2022-09-22 00,0.3941327782285438
2022-09-22 00,0.386701790339813
2022-09-22 00,0.3828405781125052
2022-09-22 00,0.3871732831741447
2022-09-22 00,0.39352307011379956
2022-09-22 00,0.39491999873862427
2022-09-22 00,0.39829336959761635
2022-09-22 00,0.40158716087142293
2022-09-22 00,0.40523865841855544
2022-09-22 00,0.40906955086059615
2022-09-22 00,0.4174136089104176
2022-09-22 00,0.42178487863565256
2022-09-22 00,0.4321929987138471
2022-09-22 00,0.44054954353702835
2022-09-22 00,0.4385233078695916
2022-09-22 00,0.4375181441305142
2022-09-22 00,0.43530750146251196
2022-09-22 00,0.4376491401115868
2022-09-22 00,0.4396460279187269
2022-09-22 00,0.4419529339286329
2022-09-22 00,0.4454117120958941
2022-09-22 00,0.45068079796637184
2022-09-22 00,0.4492681786503754
2022-09-22 00,0.4440722891541942
2022-09-22 00,0.43466474027907687
2022-09-22 00,0.4252955797850125
2022-09-22 00,0.41236247951440985
2022-09-22 00,0.39912606176151827
2022-09-22 00,0.39702960699925804
2022-09-22 00,0.4044341726347704
2022-09-22 00,0.4040828147147628
2022-09-22 00,0.4095149579425172
2022-09-22 00,0.4087427041994877
2022-09-22 00,0.4069176510288072
2022-09-22 00,0.41663284607504514
2022-09-22 00,0.4250703647927295
2022-09-22 00,0.42883192678076143
2022-09-22 00,0.4331849198163133
2022-09-22 00,0.430532894937178
2022-09-22 00,0.4253033452762271
2022-09-22 00,0.42090008256234335
2022-09-22 00,0.4154489584285214
2022-09-22 00,0.40501501772743603
2022-09-22 00,0.405488127631541
2022-09-22 00,0.4054432588739651
2022-09-22 00,0.4073970126700129
2022-09-22 00,0.40104788313722545
2022-09-22 00,0.3935120335429895
2022-09-22 00,0.38872390574681037
2022-09-22 00,0.39048622007199585
2022-09-22 00,0.3921551756277394
2022-09-22 00,0.39805333766182116
2022-09-22 00,0.40096418372909853
2022-09-22 00,0.4026380536766377
2022-09-22 00,0.40091086821020183
2022-09-22 00,0.4041534639439606
2022-09-22 00,0.4012734203690357
2022-09-22 00,0.4061759345935087
2022-09-22 00,0.4155352041965135
2022-09-22 00,0.4243448249093806
2022-09-22 00,0.42849433389934216
2022-09-22 00,0.4361884495679799
2022-09-22 00,0.4351895883116922
2022-09-22 00,0.4337435300260483
2022-09-22 00,0.4337452682963632
2022-09-22 00,0.43515053025484873
2022-09-22 00,0.43606140961234535
2022-09-22 00,0.43598477800801644
2022-09-22 00,0.4351263433698329
2022-09-22 00,0.43493203163364913
2022-09-22 00,0.4182989847296569
2022-09-22 00,0.38485647411022444
2022-09-22 00,0.39285989186991177
2022-09-22 00,0.39493533552250887
2022-09-22 00,0.39084212750231356
2022-09-22 00,0.39910238656465197
2022-09-22 00,0.40439510213084895
2022-09-22 00,0.4065210600429305
2022-09-22 00,0.3946889513613053
2022-09-22 00,0.3882489284372358
2022-09-22 00,0.38015227894552883
2022-09-22 00,0.3855003025218422
2022-09-22 00,0.3909532544771638
2022-09-22 00,0.3994080201536529
2022-09-22 00,0.40555620103807855
2022-09-22 00,0.4039401868009436
2022-09-22 00,0.40056727571429784
2022-09-22 00,0.4014810008795012
2022-09-22 00,0.40000096368023125
2022-09-22 00,0.4011569233041191
2022-09-22 00,0.40101766208902834
2022-09-22 00,0.4010378635657924
2022-09-22 00,0.40034369696204536
2022-09-22 00,0.3981370751417442
2022-09-22 00,0.39814009214706947
2022-09-22 00,0.39886088434584466
2022-09-22 00,0.3997794717225787
2022-09-22 00,0.3993381975858294
