Time (UTC),Carbon (kg/kWh)
2022-09-22 00,0.40204683146498005
2022-09-22 00,0.39801213903282145
2022-09-22 00,0.3931831798805409
2022-09-22 00,0.39059149537885823
2022-09-22 00,0.3887121127149791
2022-09-22 00,0.38404487884913713
2022-09-22 00,0.3825743021832177
2022-09-22 00,0.3836657281560973
2022-09-22 00,0.3888083953683254
2022-09-22 00,0.34770032398081563
2022-09-22 00,0.290595597190229
2022-09-22 00,0.2812433551761902
2022-09-22 00,0.278333609275237
2022-09-22 00,0.2830066406315721
2022-09-22 00,0.28624695335211064
2022-09-22 00,0.2877797381071677
2022-09-22 00,0.31360363472922076
2022-09-22 00,0.35149083400668296
2022-09-22 00,0.35837715899951617
2022-09-22 00,0.3682922541229156
2022-09-22 00,0.3723160061999757
2022-09-22 00,0.36401223495520424
2022-09-22 00,0.36416604779154066
2022-09-22 00,0.3611869279463057
2022-09-22 00,0.3457314272623226
2022-09-22 00,0.3495494747276962
2022-09-22 00,0.35029614457840824
2022-09-22 00,0.35055531863000006
2022-09-22 00,0.35111830651586806
2022-09-22 00,0.3577258333838326
2022-09-22 00,0.343483428077444
2022-09-22 00,0.34866529882772423
2022-09-22 00,0.35444501302527387
2022-09-22 00,0.32523670801030746
2022-09-22 00,0.30207810079246655
2022-09-22 00,0.2720563043739894
2022-09-22 00,0.2682181711898623
2022-09-22 00,0.27309419076804575
2022-09-22 00,0.27365472358116816
2022-09-22 00,0.2759939499800543
2022-09-22 00,0.28570100969636103
2022-09-22 00,0.353915530693101
2022-09-22 00,0.37251016727114084
2022-09-22 00,0.39575998098745235
2022-09-22 00,0.3968940026298207
2022-09-22 00,0.3963954617585901
2022-09-22 00,0.39803173161017963
2022-09-22 00,0.39649750786628063
2022-09-22 00,0.39606159458908363
2022-09-22 00,0.39552916554395867
2022-09-22 00,0.3976062746941913
2022-09-22 00,0.39448746398825485
2022-09-22 00,0.3940275088966711
2022-09-22 00,0.392676493902552
2022-09-22 00,0.38831862043839793
2022-09-22 00,0.38732350155892176
2022-09-22 00,0.390687017623067
2022-09-22 00,0.3448407013681252
2022-09-22 00,0.2700950346651576
2022-09-22 00,0.26790442726946007
2022-09-22 00,0.25575939694333216
